Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
13860,41,351,29,Ioniq 5 N,2025,84,72,78,,,,e-motor,166 and 282 kW,,166 and 282 kW electric motors,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,221,,,,AWD,11,199,4,35,503,697,120.6,84.1,5
13985,41,351,29,Ioniq 5 RWD,2025,129,100,114,,,,e-motor,168 kW,,168 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,318,,,,RWD,11,199,4,35,503,697,120.6,84.1,5
13986,41,351,29,Ioniq 5 Standard Range,2025,131,100,115,,,,e-motor,125 kW,,125 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,245,,,,RWD,11,199,4,35,503,523,120.6,63.1,5
13861,41,351,27,Ioniq 6 AWD,2025,,,103-121,,,,e-motor,74 and 165 kW,,74 and 165 kW electric motors,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,270-316,,,"Includes models with 18"" and 20"" wheels",AWD,11,221,4,34,554,697,111,77.4,5
13862,41,351,27,Ioniq 6 RWD,2025,,,111-132,,,,e-motor,168 kW,,168 kW electric motor,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,291-342,,,"Includes models with 18"" and 20"" wheels",RWD,11,221,4,34,554,697,111,77.4,5
13863,41,351,27,Ioniq 6 Standard Range,2025,151,120,135,,,,e-motor,111 kW,,111 kW electric motor,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,240,,,,RWD,11,221,4,34,554,480,111,53.3,5
13864,41,351,29,Kona Electric,2025,,,103-116,,,,e-motor,150 kW,,150 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,230-261,,,"Includes Standard and long-range models with 17"" and 19"" wheels",FWD,11,100,4,25,208,358,181,64.8,5
13865,41,351,29,Kona Electric Standard Range,2025,113,105,118,,,,e-motor,99 kW,,99 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,200,,,,FWD,11,100,4,25,208,268,181,48.5,5
13766,45,351,29,Santa Fe Hybrid AWD,2025,,,,35,34,34,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13765,45,351,29,Santa Fe Hybrid FWD,2025,,,,36,35,36,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13767,45,351,27,Sonata Hybrid,2025,,,,44,51,47,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13768,45,351,29,Tucson Hybrid/Hybrid Blue,2025,,,,,,37-38,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13769,45,385,29,F-PACE MHEV,2025,,,,19,25,21,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13949,57,275,29,Grand Cherokee 4xe,2025,,,56,23,24,23,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,26,470,Blended,,4WD,7.7,,2,13,,345,49.5,17.1,5
13948,57,275,29,Wrangler 4dr 4xe,2025,,,49,20,20,20,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,22,370,Blended,,4WD,7.7,,2,11,,355,49.5,17.6,5
13770,45,361,9,Carnival Hybrid,2025,,,,34,31,33,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Van,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13868,41,361,29,EV9 Long Range AWD,2025,,,80-83,,,,e-motor,141 (x2),,141 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,270-280,,,Includes GT-Line model,AWD,11,200,3,27,399,552,181,99.9,6
13867,41,361,29,EV9 Long Range RWD,2025,100,78,89,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,304,,,,RWD,11,200,3,27,399,552,181,99.9,6
13866,41,361,29,EV9 Standard Range RWD,2025,99,77,88,,,,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,230,,,,RWD,11,200,3,27,399,632,120.6,76.2,6
13869,41,361,29,Niro Electric,2025,126,101,113,,,,e-motor,150 kW,,150 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,253,,,,FWD,7.2,75,4,24,199,358,181,64.8,5
13771,45,361,29,NIro/Niro FE,2025,,,,,,49-53,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13950,57,361,27,Niro Plug-in Hybrid,2025,,,108,49,47,48,SI,1.6L,4,"1.6L I4;
62 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,33,510,Blended,,FWD,3.3,,4,10,,360,30.8,11.1,5
13773,45,361,29,Sorento Hybrid AWD,2025,,,,34,34,34,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13772,45,361,29,Sorento Hybrid FWD,2025,,,,36,36,36,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13775,45,361,29,Sportage Hybrid AWD,2025,,,,38,38,38,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13774,45,361,29,Sportage Hybrid FWD,2025,,,,42,44,43,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13951,57,361,29,Sportage Plug-in Hybrid,2025,,,84,36,35,35,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,34,430,Blended,,AWD,7.2,,4,22,,360,38.8,14,5
13930,45,498,29,Revuelto,2025,,,,10,17,12,SI,6.5L,12,6.5L V12,Lamborghini,,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13932,45,387,29,Defender 110 MHEV,2025,,,,18,20,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13933,45,387,29,Defender 130 MHEV/Outbound,2025,,,,,,18-19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,"Includes P300, P400, and Outbound models",4WD,,,,,,,,,
13931,45,387,29,Defender 90 MHEV,2025,,,,18,21,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13776,45,387,29,Discovery MHEV,2025,,,,17,23,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13935,45,387,29,Range Rover P400 LWB MHEV,2025,,,,19,24,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13934,45,387,29,Range Rover P400 MHEV,2025,,,,19,24,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13952,57,387,29,Range Rover P550 PHEV,2025,,,53,21,22,21,CI,3.0L,6,"3.0L V6;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,4WD,,,,,,398,96,38.2,
13936,45,387,29,Range Rover Sport P360/P400 MHEV,2025,,,,,,22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13953,57,387,29,Range Rover Sport P460 PHEV,2025,,,53,21,22,21,CI,3.0L,6,"3.0L V6;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,4WD,,,,,,398,96,38.2,
13779,45,387,29,Range Rover Sport/SVR MHEV,2025,,,,,,18-19,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SVR models,4WD,,,,,,,,,
13777,45,387,29,Range Rover/SV LWB MHEV,2025,,,,16,22,18,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,
13778,45,387,29,Range Rover/SV MHEV,2025,,,,16,22,18,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,Includes standard and SV models,4WD,,,,,,,,,
13780,45,387,29,Range Rover Velar P340/P400 MHEV,2025,,,,,,21-22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13781,45,243,27,ES 300h,2025,,,,43,44,44,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13782,45,243,29,NX 350h AWD,2025,,,,41,37,39,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13954,57,243,29,NX 450h+ AWD,2025,,,84,38,33,36,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,37,550,Blended,,AWD,3.3-6.6,,3,16,,355,51,18.1,5
13783,45,243,27,UX 300h,2025,,,,45,41,43,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13784,45,243,27,UX 300h AWD,2025,,,,44,40,42,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13955,57,227,29,Corsair AWD PHEV,2025,,,76,34,32,33,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,27,420,Blended,,Part-Time 4WD,6.6,,3,15,,302,48,14.5,5
13914,45,227,29,Nautilus HEV AWD,2025,,,,30,31,30,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,SUV,HYBR,Hybrid Electric,,,,,Part-Time 4WD,,,,,,,,,
13870,41,469,27,Air G Touring XR AWD,2025,,,112-128,,,,e-motor,178 and 433 kW,,178 and 433 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,446-512,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,171,136.8,5
13871,41,469,27,Air Pure RWD,2025,,,129-146,,,,e-motor,330 kW,,330 kW electric motor,Lucid,,Sedan/Wagon,ELEC,Electric,372-420,,,"Includes models with 19"" and 20"" wheels",RWD,19,300,4,69,876,580,145,84.1,5
13872,41,469,27,Air Sapphire AWD,2025,108,101,105,,,,e-motor,310 kW (x3),,310 kW electric motors (x3),Lucid,,Sedan/Wagon,ELEC,Electric,427,,,,AWD,19,300,4,69,876,800,146,116.8,5
13873,41,469,27,Air Touring AWD,2025,,,116-132,,,,e-motor,178 and 433 kW,,178 and 433 kW  electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,361-406,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4,69,876,800,146,116.8,5
13988,41,479,27,Grancabrio/Granturismo Folgore,2025,,,82-83,,,,e-motor,275 kW (x3),,275 kW electric motors (x3),Maserati,https://www.maserati.com/us/en,Sedan/Wagon,ELEC,Electric,229-233,,,,AWD,,,,,,701,129,90.4,
13874,41,479,29,Grecale Folgore,2025,,,62-75,,,,e-motor,205 kW (x2),,205 kW electric motors (x2),Maserati,https://www.maserati.com/us/en,SUV,ELEC,Electric,206-245,,,"Includes models with 20"" and 21"" wheels",AWD,,,,,,400,144,57.6,
13785,45,479,29,Grecale Modena,2025,,,,22,28,24,,2.0L,4,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13956,57,229,29,CX-70 4WD,2025,,,56,24,27,25,SI,2.5L,4,"2.5L I4;
68 kW electric motor",Mazda,http://www.mazdausa.com,SUV,PHEV,Plug-in Hybrid Electric,26,490,Blended,,4WD,7.2,,2,32,,355,50,17.8,5
13786,45,229,29,CX-70 4WD,2025,,,,,,25,SI,3.3L,6,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,
13957,57,229,29,CX-90 4WD,2025,,,56,24,27,25,SI,2.5L,4,"2.5L I4;
68 kW electric motor",Mazda,http://www.mazdausa.com,SUV,PHEV,Plug-in Hybrid Electric,26,490,Blended,,4WD,7.2,,2,32,,355,50,17.8,5
13915,45,229,29,CX-90 4WD,2025,,,,,,25,SI,3.3L,6,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,
13787,45,239,27,AMG C 43 4MATIC,2025,,,,19,27,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13788,45,239,27,AMG CLA 35 4MATIC,2025,,,,22,29,25,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13916,45,239,27,AMG CLE 53 4MATIC+,2025,,,,,,22-23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13875,41,239,27,AMG EQE 4MATIC+,2025,69,71,70,,,,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,220,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13876,41,239,29,AMG EQE 4MATIC+ (SUV),2025,76,72,74,,,,e-motor,165 and 295 kW,,165 and 295 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,230,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13877,41,239,27,AMG EQS 4MATIC+,2025,76,81,78,,,,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,315,,,,AWD,9.6,200,4,29,489,396,308,122,5
13917,45,239,29,AMG G 63,2025,,,,14,16,15,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13789,45,239,27,AMG GLA 35 4MATIC,2025,,,,22,28,24,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13790,45,239,27,AMG GLB 35 4MATIC,2025,,,,21,26,23,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13791,45,239,29,AMG GLC 43 4MATIC,2025,,,,,,21,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13792,45,239,29,AMG GLE 53 4MATIC+,2025,,,,,,20,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13793,45,239,29,AMG GLE 63 S 4MATIC+,2025,,,,,,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13794,45,239,29,AMG GLS 63 4MATIC+,2025,,,,14,18,15,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13918,45,239,27,AMG GT 43,2025,,,,19,27,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13919,45,239,27,AMG SL 43,2025,,,,19,27,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13795,45,239,27,C 300,2025,,,,25,35,29,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13796,45,239,27,C 300 4MATIC,2025,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13797,45,239,27,CLA 250,2025,,,,26,36,30,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13798,45,239,27,CLA 250 4MATIC,2025,,,,25,34,29,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13799,45,239,27,CLE 300 4MATIC,2025,,,,,,26-27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13800,45,239,27,CLE 450 4MATIC,2025,,,,,,26,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,
13920,45,239,27,E 350,2025,,,,25,33,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13921,45,239,27,E 350 4MATIC,2025,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13801,45,239,27,E 450 4MATIC/All-Terrain Wagon,2025,,,,22,31,25,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes sedan and wagon models,AWD,,,,,,,,,
13878,41,239,27,EQE 350+,2025,94,94,94,,,,e-motor,215 kW,,215 kW electric motor,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,308,,,,RWD,9.6,170,3,27,456,330,290,95.7,5
13880,41,239,27,EQE 350 4MATIC,2025,87,85,86,,,,e-motor,71 and 144 kW,,71 and 144 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,267,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13881,41,239,29,EQE 350 4MATIC (SUV),2025,84,78,81,,,,e-motor,71 and 144 kW,,71 and 144 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,253,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13879,41,239,27,EQE 350+ (SUV),2025,98,87,93,,,,e-motor,215 kW,,"215 kW electric motor
",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,302,,,,RWD,9.6,170,3,23,389,330,308,101.6,5
13882,41,239,27,EQE 500 4MATIC,2025,85,84,85,,,,e-motor,71 and 144 kW,,71 and 144 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,266,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13883,41,239,27,EQE 500 4MATIC (SUV),2025,83,78,81,,,,e-motor,71 and 144 kW,,71 and 144 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,264,,,,AWD,9.6,170,3,27,456,328,292,95.8,5
13886,41,239,27,EQS 450+,2025,98,98,98,,,,e-motor,265 kW,,"265 kW electric motor
",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,323,,,,RWD,9.6,200,4,29,489,396,308,122,5
13884,41,239,27,EQS 450 4MATIC,2025,91,93,92,,,,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,367,,,,AWD,9.6,200,4,29,489,396,308,122,5
13885,41,239,29,EQS 450/580 4MATIC (SUV),2025,,,79-80,,,,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,312-317,,,,AWD,9.6,200,4,29,489,396,308,122,5
13887,41,239,29,EQS 450+ (SUV),2025,84,79,82,,,,e-motor,265 kW,,265 kW electric motor,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,323,,,,RWD,9.6,200,4,29,489,396,308,122,5
13888,41,239,27,EQS 580 4MATIC,2025,93,93,93,,,,e-motor,310 kW (x2),,310 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,371,,,,AWD,9.6,200,4,29,489,396,308,122,5
13889,41,239,29,EQS 680 4MATIC Maybach (SUV),2025,76,76,76,,,,e-motor,174 and 310 kW,,174 and 310 kW electric motors,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,302,,,,AWD,9.6,200,4,29,489,396,308,122,5
13802,45,239,29,G 550,2025,,,,17,19,18,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13989,41,239,29,G 580 with EQ Technology,2025,68,56,62,,,,e-motor,108 kW (x4),,108 kW electric motors (x4),Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,239,,,,4WD,,,,,,396,308,122,
13803,45,239,29,GLA 250,2025,,,,26,34,29,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13805,45,239,29,GLA 250 4MATIC,2025,,,,25,33,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13804,45,239,29,GLB 250,2025,,,,25,33,28,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13806,45,239,29,GLB 250 4MATIC,2025,,,,24,33,27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13807,45,239,29,GLC 300 4MATIC/coupe,2025,,,,,,26-27,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13958,57,239,29,GLC 350 e 4MATIC with EQ Hybrid Technology,2025,,,64,23,28,25,SI,2.0L,4,2.0L I4; 100 kW electric motor,Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,54,380,Blended,,AWD,,,,,,363,86,31.2,
13937,45,239,29,GLE 350,2025,,,,21,28,23,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13808,45,239,29,GLE 350 4MATIC,2025,,,,19,26,22,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13809,45,239,29,GLE 450 4MATIC (including Coupe),2025,,,,19,25,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13959,57,239,29,GLE 450 e 4MATIC,2025,,,60,21,26,23,SI,2.0L,4,2.0L I4; 100 kW electric motor,Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,50,450,Blended,,AWD,,,,,,363,86,31.2,
13811,45,239,29,GLE 580 4MATIC,2025,,,,15,20,17,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13810,45,239,29,GLS 450 4MATIC,2025,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13812,45,239,29,GLS 580 4MATIC,2025,,,,14,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13813,45,239,29,GLS 600 4MATIC Maybach,2025,,,,13,18,15,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13814,45,239,27,S 500 4MATIC,2025,,,,21,31,24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13938,45,239,27,S 580 4MATIC,2025,,,,,,20,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes standard and Maybach models,AWD,,,,,,,,,
13890,41,425,29,Countryman SE ALL4,2025,,,91-96,,,,e-motor,140 kW (x2),,140 kW electric motors (x2),Mini,,SUV,ELEC,Electric,204-212,,,"Includes models with 18"" and 19"" wheels",AWD,11,130,4,34,397,286,232,66.4,5
13960,57,263,29,Outlander PHEV,2025,,,64,25,27,26,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,38,420,Blended,,AWD,3.7,22,3,8,33,350,56,19.6,7
13990,41,217,29,ARIYA e-4ORCE 63kWh,2025,101,89,95,,,,e-motor,160 kW (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,SUV,ELEC,Electric,205,,,,4WD,7.2,130,4,22,312,352,187,65.8,5
